observed,predicted
0.014701209502568813,-0.1663965925300025
0.2748655623013855,0.6374018456426068
0.692336553075096,0.6970454437593726
0.7202712186006582,0.2419717341468175
0.6111031632497835,1.1024189374635172
0.8721521582540079,0.7072363071635199
0.3120530928697125,0.4385890486542541
0.01836587911890797,-0.3702578249044355
0.3712821770438751,0.2328480182009356
0.7143247630922451,0.33391156896633767
0.31867175736735176,-0.11103282066765785
0.3839706137047654,-0.08675053385179199
0.15874486192158788,0.51707303479781
0.8163085402852137,0.7359346364666299
0.31302509615231333,0.15128514744702093
0.25707527428323695,0.10008517123463012
0.7089017247522265,0.5187794296503351
0.614533504671542,0.43591384741124517
0.25950859904247325,-0.08265404370653251
0.35996910440038665,0.8475525090002489
0.5060628679172052,0.19693841530306377
0.3517860439405126,0.4592831134035785
0.448904660806729,0.6398432287418706
0.5258872159632562,0.28246525663650834
0.9691206554779054,1.3453913287924935
0.6916360713982921,0.6229524482853822
0.8741002830134583,0.7344764568661193
0.43194802304553337,0.4658459407326423
0.18441027321310755,-0.27106683781322716
0.23243853290803007,0.5077361008169656
0.47693946058105685,0.8760296433404342
0.963209273104348,0.49231743554664176
0.45395759926639245,0.6044047654946376
0.29748864408030984,0.6782108671117544
0.48158597228455513,0.09267517257177293
0.29935598972749666,-0.13452348324101082
0.12986702032071296,-0.21745649581567905
0.6994713669011073,0.293995646939345
0.12541866026006232,-0.2907061348283724
0.5380573556185885,0.7869790930298624
0.4332567197676661,0.7643798964105614
0.5573048826708829,0.1555778291597908
0.6775779987954343,1.1556423008364407
0.6764495215512467,0.4045985120032781
0.995849447055045,1.2149670086627515
0.34834891521307576,0.5148560384602633
0.5506377108489882,0.8457407434928476
0.2855903889197573,0.6814356026695167
0.7090812173406742,1.2005682376282567
0.5768336787908529,0.4152366687221293
0.4683017186905061,0.8256269861784815
0.037174951264129064,0.19497318314742962
0.12226189316191971,0.1066157333498895
0.2230572266684332,-0.24926396946261653
0.6475455125574311,0.7380162779275337
0.11066618279915075,-0.3777639283918014
0.7883670225808435,1.111312298136066
0.8717999884609141,0.49551098676510874
0.5406894316043758,0.9601559109649469
0.7544671048348839,0.9643636876573427
0.6596811826326243,1.0007906130567434
0.8117208834275085,1.259196249095889
0.23464588419399857,-0.22010552408250472
0.6111240031071025,0.3465718282089113
0.5455236235476875,0.8220627715259183
0.13104151850793044,0.3089371291429692
0.27175523331834284,0.018514792900318544
0.06353151364291665,0.22843551251257088
0.5307543678854336,0.7210782561336903
0.1993018221632329,0.6210005143786953
0.5731989720306468,0.15475490275696513
0.21503899337186227,0.39477431590726675
0.6653883518402327,0.46419352674174297
0.6374625682165512,0.21159808451763995
0.16132899938775402,0.34254781320788563
0.08245115987408147,-0.37200313364260873
0.14883888867166262,0.5026131085203509
0.9259685052560797,1.2795263461968251
0.9679235187981304,1.1639869231657753
0.540937556438934,0.38034238670445975
0.8260535621130347,0.7674572762688714
0.4658622568761436,0.6418940589940922
0.6459459219865378,0.2678068541108295
0.5208404467711547,0.8596342326072072
0.5733901259803157,0.6131443081982518
0.347682199825031,-0.09884618493402708
0.1558800055963635,-0.32305756651944983
0.2896506801835341,-0.0699076914639235
0.6365754086037727,0.8945610944030726
0.6561938930598339,0.8891452960391729
0.13054409082920782,-0.15669190703978586
0.6677982810615952,1.1196321353583065
0.7639082615021654,0.957193824833867
0.5812143826071108,0.5299594049967236
0.32921660047443924,0.18050803402783677
0.4278585763817824,0.7932409187588841
0.11866818294812054,0.05630614302075032
0.8500558634894726,0.5199592361197053
0.3391023204241954,0.22997046196741266
0.7185154279067765,0.5829522400569531
0.10335860081886239,-0.27428037990305065
0.3383658511341404,0.43222202518775943
0.9143722037846028,0.6161004713231917
0.26025917193576054,0.6789166995678131
0.3490205207642053,0.7987597994698081
0.9450540927762059,0.76722634042385
0.9494875203054326,0.5641730977273386
0.1637266735010875,0.29964082084055743
0.6135334979142645,0.25579942194955463
0.18528786259049068,0.2161753684340484
0.5888180336475485,0.6848664532932741
0.7954185999212532,1.004148800491649
0.5508017791816933,1.0036239332778387
0.06811225871479154,0.40706976546429274
0.6773649527137748,0.9455967975031871
0.6504203814584872,0.5673016261990551
0.10255597784273995,0.4699653037136208
0.5830319032572829,0.3213608899227838
0.9076369096468593,1.2234792776065375
0.22226455654728172,-0.24597348682176212
0.930392403678505,0.9464961864158535
0.5888028485258189,0.961968717106567
0.040307170747559184,0.02536409345386459
0.10203850930367253,-0.2024256767473256
0.25546126828424986,0.7046230741045544
0.6287528731672173,0.4447946292841265
0.26371193196179454,0.7580782285180349
0.8552626789304886,1.129434192531889
0.8894146920288628,1.0027243018843675
0.4562708649576789,0.7298212131860348
0.15544407445949848,-0.07032601729445032
0.8810604864824406,0.49483086134648835
0.30330774826056506,-0.06999496931308535
0.4647367811331594,0.7861889720570597
0.324504255587009,-0.120412379477852
0.89781585338375,0.8712684784141961
0.059705096920377176,0.22193209589083884
0.12730448415366025,-0.13415341633432865
0.7093515593063603,0.31488186214254255
0.5068145733233002,0.046609179640632825
0.9356010530933677,1.035800422257692
0.6409981691146506,0.9469618633565287
0.7266363429144744,0.8748278169665619
0.02708081302954024,0.40152087846342976
0.33700562161740266,0.21561249031789442
0.17527510253708667,0.45482873608228525
0.4870709155703097,0.4172293367422827
0.3148469726867099,0.7048740492088754
0.26506155303526446,-0.06833615572455198
0.14421715524421963,0.4917708888096577
0.4235531048737118,0.7563704690269202
0.6530092141354611,1.0600892926211278
0.705583042076463,0.23740918754931817
0.3716893612004043,0.2603228915561282
0.03389362673830798,0.3036280162412558
0.11451643819197987,0.20529351901797066
0.12646463210404846,0.5507331748889573
0.5852113748832969,0.8781756098460707
0.5833859739599513,1.0357324807961277
0.5894894882239453,0.8419145418634129
0.8144134858755945,0.33523569181410806
0.4839522577457144,0.979624341743312
0.8801510806982015,0.7913715914218054
0.09119319817702365,0.042380778428260824
0.10194116036504597,0.4565172623690332
0.013424688775596327,0.05739766204243579
0.3475021812598157,0.14110374591796215
0.18813291325645032,0.6143202885943395
0.053240090941367835,0.15797976562010152
0.5248229732746574,0.035692895162831584
0.9523862387986443,0.7185508961587984
0.024612414850658904,0.02478398136257487
0.15845254464578784,-0.3332247525584342
0.35341772975327423,0.16194987537789807
0.8180700737685235,0.6759870908553955
0.7656872934732653,0.8477240017870891
0.5255703703723603,0.7055702126536034
0.7495597695645989,0.2904009744517938
0.6263840753125491,0.8458244214638442
0.08029933623354979,0.03891353411704379
0.28105736059083897,-0.07772096280924068
0.1383753777954475,0.2921937569287464
0.8143538976549711,1.0386066391738895
0.6270939633644159,1.106517245081363
0.16835898494412294,0.6579516677027831
0.974627408709394,1.070140903263825
0.661647509244344,0.17916602416147343
0.2823358089050946,-0.016249284590839075
0.9396932994634221,1.3878486056704848
0.6787047501107326,0.7326414447439872
0.7408719898060413,0.4355154752211218
0.6330579042078546,0.35749862741677674
0.8797831982643809,0.8594304121981745
0.4049767018083865,0.24376602142136827
0.670143952665621,0.8956041450030208
0.19924912106938664,0.20730160625261018
0.4451141870503882,0.3534396634797601
0.6874821498277488,1.1252034513071743
0.41710049662661663,0.912056084636864
0.6145566292285324,0.5818342203985228
0.3101673105632359,0.7321967023883033
0.895844308549198,0.614366718756032
0.34952464185954946,0.3566152252395104
0.7553928872199628,0.35558520522863246
0.03345376243437992,0.04588787254754001
0.9525367874026321,1.3522687497684458
0.25870698926934965,0.5981980749013239
0.9495806751766176,0.6369470776419105
0.468888827903028,0.22417053600472536
0.767747444782524,1.1464277210239895
0.07908973448831835,-0.15117864668096936
0.21202017358131298,0.44979213478604174
0.5287851446136548,0.3243959043552924
0.07038818936541846,0.18544637866724079
0.02058278527605828,0.4554968652722602
0.25719496740170467,0.6769443511095157
0.7827716264745085,0.8362731168606024
0.5929234231503541,0.5085771581242866
0.12425120700483838,0.3531754351886677
0.517547424779855,0.7945348234646952
0.5908712320117989,0.14971361562531593
0.9866442557530604,1.3805294085146724
0.588849357238847,0.40706855436898726
0.5410378380545263,0.5668318421234901
0.5511359771936833,0.7663915444508871
0.788048879209323,0.9080524972140835
0.34746905883520873,0.14020465654801506
0.6539760066578068,0.5875210729695498
0.013358031624408295,-0.36777809518404325
0.08832229121470625,-0.3797183891455066
0.5716988444891712,0.16455845761978916
0.892598414934286,1.22039289786207
0.8153141904696937,0.46389857042625227
0.43701937228176546,0.36574103716919215
0.39022871070873877,0.151518704990786
0.26987262765084585,0.49233494059569083
0.242907744579676,0.6315746246339312
0.9535028471898769,1.3055881228569284
0.8942975936374813,1.3372663868304397
0.8281484717545461,1.0480365885064202
0.9632871150448417,1.3166809912766237
0.7233388921957205,1.1146667884833987
0.3986543520516147,0.7853582061979724
0.33039002399026407,0.6941774025270866
0.5785218913495694,1.0022909298420577
0.004133267053600509,0.1363552043204318
0.3092904207645826,0.24378838863987007
0.8937079731545876,0.6181957964553397
0.048285711218146066,0.2961754854382227
0.3546065016576422,0.5198937406518607
0.5757309319883995,0.4269972036013697
0.34786768940489077,0.7282581455632268
0.2797521866355125,0.7666273027623041
0.032614349601655435,-0.026835280447647936
0.39905386680785615,0.23482405770381853
0.7980264847549656,0.6349975417108481
0.7449894080780858,0.44858110356614544
0.6406036562792901,0.7907731596974973
0.7534269174493997,0.9571669215848307
0.15050609979594687,-0.28302134058783857
0.6616061707303876,0.25933389766235004
0.4348699343477963,0.7141868760911482
0.7818440756872695,1.2230520275457741
0.05113301591735886,-0.07960923509666074
0.6591800348382104,1.0401833294883092
0.42239712856087586,0.5400540506004488
0.4867222256786694,0.36267643742378
0.4049591768255725,-0.018419868940572903
0.6564536365457228,0.8884192715331329
0.33823164302403863,0.05141479673785965
0.9657237172750016,0.5603083565097071
0.5489623147789782,0.660619409972713
0.842755718860425,0.5749142991931804
0.4879031264309175,0.25167523196797603
0.6119742944441673,0.4007417163948792
0.15933989124609493,0.05886928188592899
0.017974040378713307,0.3700749459193866
0.954233941901572,1.374465544385084
0.5701792856160155,0.6866417756381913
0.6018968657305759,0.7756770492416454
0.7757651599769044,0.3963743836140944
0.12633670635332628,0.052076661703845284
0.6033638373469683,0.6686056014235575
0.3022134724850506,0.5526053587233459
0.7945029809794103,0.8565897936634606
0.5822656953999058,0.5778717165467272
0.10284556725118454,0.05388364094834086
0.0218005159902952,0.2584032163536958
0.6358004270253581,0.24383741760125788
0.3756290201459652,0.8012112508180601
0.38898278704094924,0.4594982679624654
0.9620575744585644,1.3455691440870696
0.3214516776249404,0.8129873178394789
0.21904485650505634,-0.07021448145014153
0.5891607225610576,0.09355050239928142
0.874079680067768,1.027283890244375
0.14224948712517582,0.4327602502442388
0.30740171182661724,0.5003106123169858
0.28486206641446543,0.3384039760401658
0.9455612245583623,0.6564773456723076
0.23126151147726903,0.5518959373913453
0.5082879391211224,0.5105158745266751
0.6282416624738227,0.8325244904068206
0.7877605604228056,0.4994573871270883
0.27498201733914296,0.49652279884115824
0.46944680965316365,0.5324559487175571
0.6499690846697719,0.7785291589511258
0.6244393401658999,0.971109259001762
0.7194151306911641,1.201743099501654
0.955340406733714,1.2116230902517442
0.3626316706598358,0.8529661375548844
0.5376844622669662,0.3085994656673714
0.02499082137366193,0.3061532723399041
0.639929114272581,1.061813829150112
0.7973343668034335,0.490493858316289
0.8514849526162406,0.8346130907346352
0.29538563832364606,0.3074541795601977
0.7371465640813193,0.9554011144752121
0.5842523300421864,0.11283426044065281
0.4558396643938626,0.1647037562096202
0.649104345519845,0.440469634936848
0.7883817488953949,0.5966224951392841
0.7731982817530628,0.4499206623375577
0.559397402190125,0.3116403155619234
0.2574285926584825,0.1309880437841442
0.3008860086896351,0.2608992817201542
0.3958187156761932,0.6407894608698693
0.7247568573758848,0.729313215695017
0.7994662920799244,0.6207518698777763
0.6465045091109064,0.4906351301705463
0.4028012019253707,0.036750589899692376
0.4835285586119008,0.11010341174650262
0.9463024699721565,1.343930568386667
0.07933313792695529,0.13990952590014827
0.7350825188365457,0.8607564884862897
0.18534734554272048,0.2433979490397966
0.5769654982837422,0.18540963955102063
0.5241898441922451,0.8158871939979587
0.11372644950616595,-0.14632461836275035
0.2967476503433909,-0.14421293445846384
0.16451175917940242,0.10072344099269714
0.6484582940821843,1.0761465219746262
0.1841505632713386,0.4637660573269251
0.3047879215622259,0.3671985525971556
0.7881319471522821,0.6484220504301469
0.06405580351161277,0.260864352173905
0.6881691055534072,0.7098935295425012
0.379672249556824,0.0971570016727703
0.04440665774982944,0.22503435181420106
0.5351004995921773,0.18323413105305486
0.5328983250956171,0.7684322264318315
0.1332221337557089,-0.32308398955427475
0.4980090531619462,0.31524991031307614
0.5985038899048534,0.4276459608005839
0.36827283960687174,0.623264369326638
0.9574120657779358,0.566449026606628
0.24677265839193618,0.5313259022328096
0.5360949610330417,0.31789986642833756
0.04618424939514365,0.35502380179951953
0.6651592575317649,1.1265330363332358
0.5004161724204037,0.14114865182316427
0.6747843605611249,1.0621609519428146
0.29160771687026343,0.7055527722470993
0.248361836755433,0.634242703538706
0.47203176235946465,0.7824637507743731
0.08800043711134586,0.12460236274954484
0.7061468584888928,0.46536426177852885
0.7114708185756461,0.7444363292391043
0.9547704191301051,0.6316801702613384
0.27766650833101114,0.5954105586777575
0.2995174740201897,0.10522833568613565
0.19380499664411532,0.3192726439166331
0.5739550174049105,0.20870342328172797
0.1665500798578371,0.600431051926684
0.6052620583012763,0.6683927247279813
0.4834785700503549,0.9753968261416587
0.11742894863841646,0.0049235986876496884
0.725750409503164,0.33025717411546607
0.4406098020204592,0.31310773950861737
0.24588127402292226,0.10637782977218047
0.16938220376125834,0.24521227031152426
0.04408369083955732,0.13566848129122966
0.3137100717917988,0.5141297706170636
0.5815536607481147,0.5139545762057434
0.45531715161248054,-0.030158977986756486
0.3195839200485361,0.09658609678254071
0.7786087020117964,1.0069704632168404
0.6853219575007068,0.7093007276384975
0.7307024494055394,0.9620763718419784
0.7519245087835381,1.1294834188101823
0.743529354141976,1.181369833889425
0.5144917506004278,0.21323321058196998
0.1881174571245261,0.07991292251362414
0.07108445537849795,0.4928378851435907
0.47022025895228503,0.6123097346818818
0.27961925480910643,-0.003249793260056588
0.14860041042114847,0.23112387259446732
0.15881657574632846,-0.12670849667313622
0.08032694941394225,0.23361216742313462
0.9497401725597163,0.5803947038358744
0.5736275162913538,0.1037492880365426
0.07422456917716758,0.3568143654086011
0.3841969514983713,0.07969569290605993
0.3339494880150853,-0.1286201761508714
0.22461869390594846,0.01277775906000933
0.5384695142499845,0.06285785334109384
0.8879475048573467,1.1907825929444313
0.036096572422066764,-0.4279816223679318
0.7917355316013898,1.1727530853060917
0.6806189243756928,0.9493610245697957
0.653953842327933,0.867243137103349
0.07980035079945347,0.486688964261876
0.3530401439084362,0.07310222455618742
0.9032824189824202,1.220417865688236
0.6330509497539771,0.8062039957732435
0.20383191960763725,-0.05153863570041928
0.7176725935927524,0.8953702414739527
0.31366175382293304,0.6507653378180108
0.9329280988555514,1.2649069896956109
0.001370136038924663,-0.23649191623583687
0.8712145904082232,0.42809192592501377
0.8117010298205004,1.1292059417982374
0.6971164676504296,0.7759400530873417
0.7027307647247795,0.9434338098121395
0.16844972011719295,-0.32176614795626224
0.12132034858048069,-0.05098998391170595
0.2907216812995239,-0.1626246730870471
0.9604511411738501,1.036820886285148
0.8881857030393739,0.6224587653042434
0.10128310362824178,-0.10346527927016946
0.43913296375440136,0.34344366092609413
0.45158389314691927,0.10168279341136466
0.16161027749461676,0.1560555935280019
0.10275997488833621,0.31942718206771303
0.13330815290034403,0.21392987330323432
0.3064524475218622,0.42029891089406357
0.8172014540936733,0.4104135529820021
0.9002390375878117,0.748150128781466
0.6245772215671399,0.4173552126135962
0.4002290291332401,0.2279311210086884
0.08666110700447183,0.042190110658689606
0.27885156613378936,-0.1172721349346848
0.9902975659647352,0.5198340461093348
0.714029961230976,0.7337982039408183
0.40317438417661045,0.2128756095766432
0.13569937614761018,0.37200096951358075
0.7928587707673354,0.9273626165305727
0.6545817186422247,0.1889592624315113
0.5537273202872505,0.9107868756949562
0.045224859230255654,-0.3608463112263569
0.8446572232119641,0.5966608414106138
0.28829181389865455,0.7008578699095211
0.8245895428651449,0.34104180249017735
0.5786013909658778,0.15575489572369472
0.20978783060419803,0.6351755841284339
0.3941186042063459,0.15885886353447376
0.7804937880089866,0.6621531540547383
0.6794087001208661,0.6937616708708351
0.07486608328853916,-0.22109420339462005
0.55183472661357,0.20780847558207394
0.6567373829607315,0.9892449342235886
0.13417242214585035,0.1964662402836982
0.4278525038040202,0.786990139750847
0.9976690067452961,0.7841958072974288
0.7752130115364746,0.5342221285811617
0.31197595215270935,0.49990235652414927
0.8991333084116846,0.5733086326580972
0.03190202779059703,-0.4597483733619917
0.2758924842277002,-0.030055218432366138
0.37474936542203685,0.1716116935475993
0.7093072369990822,0.9001685967003299
0.8551540991178175,0.3842766353321714
0.2764897309897699,0.013563619996922238
0.25848735505751363,0.21267653958182808
0.4767218506387495,0.7705527401735043
0.9558573207497634,0.862023515427238
0.4712918868265942,0.5083896969505063
0.14306942003921164,0.10695808726292633
0.020417939846127275,0.20420387149934516
0.8693053760639244,0.5852741213318369
0.043756235255739795,0.34816846261038326
0.3812002481767426,0.5573099553256178
0.015455355773443147,-0.4021789086380737
0.8087555940907166,1.2082631410580875
0.7736001040059919,0.3184637829618234
0.5417160700992577,0.7205828154393125
0.8504172098083904,1.2213907380031794
0.9406487475658306,0.5617303689836729
0.7461018677235729,0.5759025047662377
0.5012594631312581,0.8082020470775277
0.456333036536302,0.5344879114089831
0.4624571402049723,0.8738023946277719
0.8928404090299842,1.0818739574280642
0.33217371149493224,0.5521450366957831
0.44009135120377585,0.3674728617290246
0.15071597860070562,-0.09687972567442671
0.044827986792691954,0.24778155332327445
0.14154103666977147,-0.08095247994716626
0.498553390049693,0.901291921772703
0.465924578397485,0.39253046593643237
0.8383175664133529,0.49394702943628344
0.8200045453606305,1.2575075780000158
0.037718384854134146,-0.18415413893999688
0.879260003289086,0.7504765157016517
0.3169346395014556,0.024579413156937346
0.198394201340495,-0.23292159613671592
0.40319396936740026,0.8055292776092393
0.4730687494079686,0.8408316093597211
0.5262638382728515,0.37579534237338674
0.4195340030947151,0.6953939892695313
0.25209941162735783,0.3007710881629744
0.5092625200596631,0.26765497842527586
0.11978698408632693,0.20603070199011309
0.7341847964107288,1.0144100203862472
0.4108405881492565,0.7662066172070422
0.39319403736536307,0.5986124916704695
0.13350414031966273,0.0408345606652295
0.2960569963627979,0.23797908899759768
0.935460974719259,0.5830880423144831
0.30899884921705256,-0.08600243588988454
0.5996544404049797,0.5514463736446658
0.3388657372065277,0.28816682848832376
0.001966558135206964,-0.24107174912239349
0.8932523444382305,1.1126450423478078
0.7788867049780316,1.0431554611998977
0.5457789060853322,0.9439734928196216
0.03557566060839201,0.07196482951512584
0.6088330708219795,0.7065151286753202
0.2452227233387685,0.11291183996208187
0.45087308165330964,0.28421568145920006
0.026157871490278928,0.32222982720266224
0.38425399809985117,0.37323070642437683
0.24510563636483818,0.5391688378956043
0.7080742519300568,1.0161407031778178
0.6562548808535936,1.065015972610293
0.7921407040523061,0.7841427388228748
0.39309102000890794,0.43055746133364314
0.07791516782206254,0.5293101609352348
0.6518989326386982,0.6798317233465399
0.582798607285185,0.9460810760152606
0.758044634954616,0.4348786837548759
0.8055694246523801,0.40529899681068404
0.8404065005273027,0.4211551362403705
0.3609390929406161,0.7010894421205544
0.4571548225977978,0.30401814194585774
0.39939320082456053,0.2327782244842732
0.16507412796720256,0.6557553241015218
0.6314677393859407,0.13872770488258612
0.028480804826111816,0.36677221276498917
0.10131449865225195,-0.027074580689971484
0.8041068047134746,0.35902250602378116
0.5419925860653054,0.934119570980278
0.13871569803870576,-0.18973489321241688
0.6425626099469587,1.07416536406063
0.4385924678964025,0.04061630755879375
0.743441660288384,1.235931833906129
0.5030198001437344,0.08000124164466471
0.3922920632962592,0.8511673608864289
0.7372144655137339,0.3043752128973639
0.36525438987063186,0.5864020173201412
0.33682509010174744,0.2887897835792018
0.6787607633909358,1.1104358517041466
0.7079542136114418,0.6280922967416239
0.9668033814751871,0.47088318434780174
0.6699310876811426,0.8731560432223159
0.12350486726937737,0.5007734736751185
0.818972572737928,0.5282362098364316
0.2010610672796057,-0.2571236095925329
0.030953339806739755,-0.3031076366577584
0.27706412052179574,0.5860950874123368
0.30697332970869784,-0.02106420520712793
0.4932396422136306,0.8935963717867396
0.7746795229251542,1.1597639560630455
0.6333202179239766,0.9235161697922752
0.9616991916163314,1.274815728853141
0.14529189020027,0.4704366626774409
0.8590640172633391,0.9824304560521939
0.8725877773890179,1.2801905339423758
0.44406315932494933,0.5850904724423344
0.0660333174948593,-0.2654640609207026
0.15956816686245778,0.6578001656578004
0.23317478362754462,-0.2028964041769291
0.8937430435123662,0.7564466272404027
0.36212513837992555,-0.11563432899680004
0.3955601741327627,0.5744215758332798
0.7445620379282528,0.5020940748617719
0.5103607912354485,0.4786266079305024
0.3004503228495523,0.43060355565334174
0.9984338197479995,0.9332777280306026
0.13655003848129432,-0.22182393980264448
0.20155267116269793,0.4147867118445946
0.8981418546829256,0.8920149605316342
0.7930747743904533,0.3565721800495306
0.6238901402588074,0.9164371062483307
0.006486365626765411,-0.3691794269562385
0.5132840508964193,0.3001391276293375
0.8884105392579841,0.5996492444049145
0.025903297576346684,0.45968386969837505
0.6657698501840351,0.20794412663950324
0.5514394245118833,0.9268112856270738
0.3862441269688712,0.3020846601220072
0.5644131392594247,0.40078132747197925
0.9865031391572073,0.7194077877779771
0.46006246976260123,0.012293599081912854
0.6804492875380732,0.704640341071975
0.29252289893248107,0.1218324088330911
0.9895853446434167,1.0517906816863565
0.4291037021482038,0.2636062361344188
0.7001678760715465,0.8120606999264951
0.5642245878665882,0.1443350424717098
0.3056346435300593,0.26254765810583547
0.8811490633952521,1.1453795963352529
0.9283141032234047,0.7896020786705195
0.6027590951319981,0.5727932639688007
0.35010967123582293,-0.008532991825974334
0.1910456742218858,0.19840833622523135
0.05077821759983003,-0.1391035545973499
0.08892608022441595,0.23279425513824348
0.8966521657909429,0.41225039671377917
0.20674284237841611,-0.04344028056203009
0.18742952556318748,0.19153413081223603
0.6501630714090372,1.0557608760143173
0.7100232832764776,0.8350559417462814
0.6137666704061987,0.9257461913963837
0.40773131938159224,0.36635730989279325
0.08793075152401808,0.021131150942853782
0.0977349617411285,0.47366062129563413
0.03487645724724775,-0.429071332696384
0.39570977923795736,0.37600616921976615
0.7286101709099297,0.8894056495574142
0.724772603318027,0.4102513849195557
0.6502486371493538,0.6092093117288304
0.858476245915991,0.7876802607924474
0.07166957644543126,0.23492607851460368
